threshold,precision,recall,f1,fpr,pr_auc,roc_auc,tn,fp,fn,tp
0.20500000000000002,0.5144558465700425,0.9658929686169911,0.6713408080150678,0.9042472346533817,0.7502665190436053,0.7349163480225073,3402,32127,1202,34040
0.20600000000000002,0.5146578326375023,0.9654105896373645,0.6713961519486926,0.9030651017478679,0.7502665190436053,0.7349163480225073,3444,32085,1219,34023
0.20700000000000002,0.5149721448467967,0.9652403382327904,0.6716223420008293,0.9017703847561147,0.7502665190436053,0.7349163480225073,3490,32039,1225,34017
0.20800000000000002,0.5153030303030303,0.9650417115941207,0.671855554019083,0.900391229699682,0.7502665190436053,0.7349163480225073,3539,31990,1232,34010
0.209,0.5154515679019834,0.9645593326144941,0.6718648087755709,0.8994061189450872,0.7502665190436053,0.7349163480225073,3574,31955,1249,33993
0.21,0.5157079981787828,0.9641904545712502,0.6719930388007752,0.8981395479748937,0.7502665190436053,0.7349163480225073,3619,31910,1262,33980
0.211,0.515917858987211,0.9638215765280064,0.6720815195884448,0.8970418531340595,0.7502665190436053,0.7349163480225073,3658,31871,1275,33967
0.212,0.5162521284359036,0.9635378241870496,0.6722960264507315,0.8955782600129472,0.7502665190436053,0.7349163480225073,3710,31819,1285,33957
0.213,0.5165365356224221,0.9629986947392316,0.6724057655158749,0.8940583748487151,0.7502665190436053,0.7349163480225073,3764,31765,1304,33938
0.214,0.5169119663588994,0.9626865671641791,0.6726476069630041,0.8924259055982436,0.7502665190436053,0.7349163480225073,3822,31707,1315,33927
0.215,0.5171340989156792,0.9621758129504568,0.6727108607024886,0.8911593346280503,0.7502665190436053,0.7349163480225073,3867,31662,1333,33909
0.216,0.5173945564731564,0.9617501844390216,0.6728270687139581,0.8898364716147372,0.7502665190436053,0.7349163480225073,3914,31615,1348,33894
0.217,0.5176697071091351,0.9614096816298734,0.6729762744182812,0.888541754622984,0.7502665190436053,0.7349163480225073,3960,31569,1360,33882
0.218,0.5178863653743213,0.9608421769479598,0.6730201635743885,0.8872470376312308,0.7502665190436053,0.7349163480225073,4006,31523,1380,33862
0.219,0.5181822357642664,0.9603030475001418,0.6731375493520829,0.885699006445439,0.7502665190436053,0.7349163480225073,4061,31468,1399,33843
0.22,0.5184310960562819,0.959763918052324,0.6732149076976663,0.8843198513890062,0.7502665190436053,0.7349163480225073,4110,31419,1418,33824
0.221,0.5187668794500369,0.9592815390726973,0.6733791455034359,0.8826873821385347,0.7502665190436053,0.7349163480225073,4168,31361,1435,33807
0.222,0.5190390611799763,0.9588275353271665,0.6734964372913448,0.881308227082102,0.7502665190436053,0.7349163480225073,4217,31312,1451,33791
0.223,0.5192310649750096,0.9580330287724874,0.6734618568422313,0.8799009260041093,0.7502665190436053,0.7349163480225073,4267,31262,1479,33763
0.224,0.5195356999907632,0.9576074002610522,0.6736127744510978,0.878437332882997,0.7502665190436053,0.7349163480225073,4319,31210,1494,33748
0.225,0.5197738372182594,0.9573236479200954,0.6737426486006131,0.8773396380421628,0.7502665190436053,0.7349163480225073,4358,31171,1504,33738
0.226,0.5200314581791265,0.9568980194086601,0.6738535318213608,0.8760449210504095,0.7502665190436053,0.7349163480225073,4404,31125,1519,33723
0.227,0.5201858082039569,0.9564440156631292,0.6738704518192722,0.8750879563173746,0.7502665190436053,0.7349163480225073,4438,31091,1535,33707
0.228,0.5203454242105914,0.9557630100448329,0.6738351971512594,0.8739058234118607,0.7502665190436053,0.7349163480225073,4480,31049,1559,33683
0.229,0.5207479468580355,0.955394132001589,0.6740808216298462,0.8721607700751499,0.7502665190436053,0.7349163480225073,4542,30987,1572,33670
0.23,0.5210739834628844,0.9548833777878668,0.6742266388844366,0.8705564468462382,0.7502665190436053,0.7349163480225073,4599,30930,1590,33652
0.231,0.521368448791679,0.9543726235741445,0.6743456337152768,0.8690647077035661,0.7502665190436053,0.7349163480225073,4652,30877,1608,33634
0.232,0.52168515788657,0.9539753702968049,0.6745112201189725,0.8676011145824538,0.7502665190436053,0.7349163480225073,4704,30825,1622,33620
0.233,0.5220349514563106,0.9535781170194654,0.6747041167672184,0.866024937375102,0.7502665190436053,0.7349163480225073,4760,30769,1636,33606
0.234,0.5223437184053755,0.9528971114011691,0.6747912752554429,0.8643361760815109,0.7502665190436053,0.7349163480225073,4820,30709,1660,33582
0.23500000000000001,0.5228076186323216,0.9525566085920208,0.6750927573828844,0.8624222466154409,0.7502665190436053,0.7349163480225073,4888,30641,1672,33570
0.23600000000000002,0.5232585338468976,0.9521309800805856,0.675361531262265,0.860480171127811,0.7502665190436053,0.7349163480225073,4957,30572,1687,33555
0.23700000000000002,0.5234920287931546,0.951308098291811,0.6753487435161404,0.8589321399420192,0.7502665190436053,0.7349163480225073,5012,30517,1716,33526
0.23800000000000002,0.523850457941296,0.9510527211849498,0.6755825203579781,0.8574685468209069,0.7502665190436053,0.7349163480225073,5064,30465,1725,33517
0.23900000000000002,0.524063585442939,0.9504284660348448,0.6756020815684376,0.8561738298291537,0.7502665190436053,0.7349163480225073,5110,30419,1747,33495
0.24,0.5243025641828919,0.9497758356506442,0.6756355782525761,0.854766528751161,0.7502665190436053,0.7349163480225073,5160,30369,1770,33472
0.241,0.5246040457895562,0.9492650814369219,0.675756473962752,0.8532747896084888,0.7502665190436053,0.7349163480225073,5213,30316,1788,33454
0.242,0.5249705628385274,0.948811077691391,0.6759452985233028,0.8516141743364576,0.7502665190436053,0.7349163480225073,5272,30257,1804,33438
0.243,0.5253080985915493,0.9482435730094774,0.676080843229683,0.8499535590644263,0.7502665190436053,0.7349163480225073,5331,30198,1824,33418
0.244,0.5256995373139026,0.9478463197321378,0.6763038548752834,0.8482647977708351,0.7502665190436053,0.7349163480225073,5391,30138,1838,33404
0.245,0.5261192265872453,0.9473639407525112,0.67652810001925,0.8464071603478849,0.7502665190436053,0.7349163480225073,5457,30072,1855,33387
0.246,0.5263456805704549,0.9467113103683106,0.6765487174287743,0.8450561513130119,0.7502665190436053,0.7349163480225073,5505,30024,1878,33364
0.247,0.5267206925422175,0.9461154304523012,0.6767060733674971,0.8432548059331814,0.7502665190436053,0.7349163480225073,5569,29960,1899,33343
0.248,0.5269543484450632,0.9452641734294308,0.6766808856388381,0.8417067747473894,0.7502665190436053,0.7349163480225073,5624,29905,1929,33313
0.249,0.5272779115447979,0.9444980421088474,0.6767510419843448,0.8399335753891187,0.7502665190436053,0.7349163480225073,5687,29842,1956,33286
0.25,0.5276574818762988,0.9438454117246468,0.6768958394806728,0.8380759379661685,0.7502665190436053,0.7349163480225073,5753,29776,1979,33263
0.251,0.5280177890724269,0.9433062822768288,0.6770534205006007,0.8363871766725773,0.7502665190436053,0.7349163480225073,5813,29716,1998,33244
0.252,0.5283921955253073,0.9428806537653935,0.6772513731924303,0.8347547074221059,0.7502665190436053,0.7349163480225073,5871,29658,2013,33229
0.253,0.528825486793294,0.942483400488054,0.6775045639514131,0.8329533620422753,0.7502665190436053,0.7349163480225073,5935,29594,2027,33215
0.254,0.5290226953971694,0.941859145337949,0.67750494968669,0.8317430831152016,0.7502665190436053,0.7349163480225073,5978,29551,2049,33193
0.255,0.5292099510108988,0.9410362635491742,0.6774453829576442,0.8303920740803288,0.7502665190436053,0.7349163480225073,6026,29503,2078,33164
0.256,0.5296034763715373,0.9406390102718347,0.6776646633141175,0.8287314588082975,0.7502665190436053,0.7349163480225073,6085,29444,2092,33150
0.257,0.5298248420379109,0.9398445037171557,0.677639452929202,0.827296011708745,0.7502665190436053,0.7349163480225073,6136,29393,2120,33122
0.258,0.5301768323936443,0.9392202485670507,0.6777648094682311,0.8255791043935939,0.7502665190436053,0.7349163480225073,6197,29332,2142,33100
0.259,0.5304718690375027,0.9387946200556154,0.6778949093852127,0.824228095358721,0.7502665190436053,0.7349163480225073,6245,29284,2157,33085
0.26,0.530929821744018,0.9381136144373191,0.6780909016326196,0.8221171437417321,0.7502665190436053,0.7349163480225073,6320,29209,2181,33061
0.261,0.5312409557192012,0.9375177345213098,0.6781887598013054,0.8205691125559402,0.7502665190436053,0.7349163480225073,6375,29154,2202,33040
0.262,0.5314864299282058,0.9368651041371091,0.6782178217821783,0.8191899574995074,0.7502665190436053,0.7349163480225073,6424,29105,2225,33017
0.263,0.5317934914008479,0.9361840985188128,0.6782891152616594,0.8175856342705958,0.7502665190436053,0.7349163480225073,6481,29048,2249,32993
0.264,0.5320886249576401,0.9356165938368991,0.678380018722161,0.8161220411494835,0.7502665190436053,0.7349163480225073,6533,28996,2269,32973
0.265,0.5323670092431,0.93482208728222,0.6783971336202459,0.8145177179205719,0.7502665190436053,0.7349163480225073,6590,28939,2297,32945
0.266,0.5327583696056698,0.9342545826003065,0.6785651721401853,0.8127445185623012,0.7502665190436053,0.7349163480225073,6653,28876,2317,32925
0.267,0.5330968118195957,0.9337438283865842,0.6787047540476436,0.8111964873765093,0.7502665190436053,0.7349163480225073,6708,28821,2335,32907
0.268,0.5335258053005483,0.9333749503433403,0.6789547556142668,0.8094795800613583,0.7502665190436053,0.7349163480225073,6769,28760,2348,32894
0.269,0.5338347085959327,0.9325520685545656,0.6789868396586989,0.8077626727462073,0.7502665190436053,0.7349163480225073,6830,28699,2377,32865
0.27,0.534235655837712,0.9318426877021735,0.6791227652952551,0.8058487432801373,0.7502665190436053,0.7349163480225073,6898,28631,2402,32840
0.271,0.5345212306790234,0.9312184325520686,0.6791874915924213,0.804385150159025,0.7502665190436053,0.7349163480225073,6950,28579,2424,32818
0.272,0.5349041989400733,0.9307928040406334,0.679383226153862,0.8027808269301134,0.7502665190436053,0.7349163480225073,7007,28522,2439,32803
0.273,0.5352326530612245,0.9302252993587197,0.679496745844215,0.8012327957443215,0.7502665190436053,0.7349163480225073,7062,28467,2459,32783
0.274,0.535699100572363,0.9295159185063276,0.6796829612415968,0.7991218441273326,0.7502665190436053,0.7349163480225073,7137,28392,2484,32758
0.275,0.5363320665705674,0.9290619147607968,0.6800706200020771,0.7967012862731853,0.7502665190436053,0.7349163480225073,7223,28306,2500,32742
0.276,0.5366973982086026,0.9283241586743091,0.6801663201663202,0.7948999408933547,0.7502665190436053,0.7349163480225073,7287,28242,2526,32716
0.277,0.5370638102122626,0.9275864025878213,0.6802621995630006,0.7930985955135241,0.7502665190436053,0.7349163480225073,7351,28178,2552,32690
0.278,0.5374263810745895,0.9269621474377163,0.6803848877410754,0.791409834219933,0.7502665190436053,0.7349163480225073,7411,28118,2574,32668
0.279,0.5377178245544685,0.926366267521707,0.6804577097836508,0.7899743871203805,0.7502665190436053,0.7349163480225073,7462,28067,2595,32647
0.28,0.5382356337958456,0.9256852619034107,0.6806881370431807,0.7877508514171522,0.7502665190436053,0.7349163480225073,7541,27988,2619,32623
0.281,0.5387806369510966,0.92503263151921,0.680947059499316,0.7854710236708041,0.7502665190436053,0.7349163480225073,7622,27907,2642,32600
0.28200000000000003,0.5391363357995266,0.9242665001986267,0.6810232178885416,0.7836978243125334,0.7502665190436053,0.7349163480225073,7685,27844,2669,32573
0.28300000000000003,0.5395836096008487,0.9236706202826174,0.6812179554253427,0.7817838948464635,0.7502665190436053,0.7349163480225073,7753,27776,2690,32552
0.28400000000000003,0.5401035787796296,0.9232733670052778,0.681523993046101,0.7798136733372738,0.7502665190436053,0.7349163480225073,7823,27706,2704,32538
0.28500000000000003,0.5405719986697706,0.9224788604505987,0.6816799815478812,0.777674575698725,0.7502665190436053,0.7349163480225073,7899,27630,2732,32510
0.28600000000000003,0.5409568533413266,0.9217694795982067,0.6817919469425876,0.7758732303188944,0.7502665190436053,0.7349163480225073,7963,27566,2757,32485
0.28700000000000003,0.5414755383563243,0.921116849214006,0.6820249388085259,0.7737059866587858,0.7502665190436053,0.7349163480225073,8040,27489,2780,32462
0.28800000000000003,0.5419110153208695,0.9203507178934226,0.68215994531784,0.7717076191280362,0.7502665190436053,0.7349163480225073,8111,27418,2807,32435
0.289,0.5423541617858697,0.9196413370410306,0.6823157894736843,0.7697373976188466,0.7502665190436053,0.7349163480225073,8181,27348,2832,32410
0.29,0.5427742951962723,0.9188752057204472,0.682436988957262,0.7677953221312167,0.7502665190436053,0.7349163480225073,8250,27279,2859,32383
0.291,0.543191014254294,0.9180239486975768,0.6825311435292132,0.7657969546004673,0.7502665190436053,0.7349163480225073,8321,27208,2889,32353
0.292,0.543819808908626,0.9173429430792804,0.6828387369310381,0.7632919586816403,0.7502665190436053,0.7349163480225073,8410,27119,2913,32329
0.293,0.5442553908355795,0.9167186879291754,0.683008815881271,0.76143432125869,0.7502665190436053,0.7349163480225073,8476,27053,2935,32307
0.294,0.5448640075588851,0.9163214346518359,0.683377420378796,0.7592389315770216,0.7502665190436053,0.7349163480225073,8554,26975,2949,32293
0.295,0.5453485227503212,0.9155269280971569,0.6835370633222465,0.7570998339384728,0.7502665190436053,0.7349163480225073,8630,26899,2977,32265
0.296,0.5458839063531563,0.9150161738834346,0.6838148756825533,0.7550451743646036,0.7502665190436053,0.7349163480225073,8703,26826,2995,32247
0.297,0.54629613930382,0.9142500425628511,0.683923965994842,0.7531593909200934,0.7502665190436053,0.7349163480225073,8770,26759,3022,32220
0.298,0.5466585167074165,0.9135690369445548,0.6840170813061676,0.7514987756480621,0.7502665190436053,0.7349163480225073,8829,26700,3046,32196
0.299,0.5471845716909577,0.9129731570285455,0.684261454866391,0.749415970052633,0.7502665190436053,0.7349163480225073,8903,26626,3067,32175
0.3,0.5477281632792136,0.9122637761761535,0.6844867413960124,0.7471924343494047,0.7502665190436053,0.7349163480225073,8982,26547,3092,32150
0.301,0.5481873240638062,0.9117530219624312,0.6847011943701589,0.7453910889695742,0.7502665190436053,0.7349163480225073,9046,26483,3110,32132
0.302,0.5487494230078813,0.910788264003178,0.6848669120392596,0.7429142390723071,0.7502665190436053,0.7349163480225073,9134,26395,3144,32098
0.303,0.5491968903044625,0.9100505079166903,0.6850064075181546,0.7409721635846773,0.7502665190436053,0.7349163480225073,9203,26326,3170,32072
0.304,0.5498001132405675,0.9092560013620112,0.6852499331729484,0.7385234597089702,0.7502665190436053,0.7349163480225073,9290,26239,3198,32044
0.305,0.5503180333505243,0.9083479938709494,0.6853937395623688,0.7362436319626221,0.7502665190436053,0.7349163480225073,9371,26158,3230,32012
0.306,0.5509051137635853,0.907581862550366,0.6856303790956153,0.7338793661515944,0.7502665190436053,0.7349163480225073,9455,26074,3257,31985
0.307,0.5514689392240413,0.9070711083366437,0.6859208874679483,0.7317965605561654,0.7502665190436053,0.7349163480225073,9529,26000,3275,31967
0.308,0.5519416552892177,0.9062198513137734,0.6860426400300736,0.7297137549607363,0.7502665190436053,0.7349163480225073,9603,25926,3305,31937
0.309,0.552385568866422,0.9053969695249986,0.6861492806915682,0.7277435334515466,0.7502665190436053,0.7349163480225073,9673,25856,3334,31908
0.31,0.5530199247403195,0.904914590545372,0.6864996932482322,0.7254918517267585,0.7502665190436053,0.7349163480225073,9753,25776,3351,31891
0.311,0.5535655346130461,0.90420520969298,0.686715441723146,0.7233246080666498,0.7502665190436053,0.7349163480225073,9830,25699,3376,31866
0.312,0.5540263084632516,0.903495828840588,0.6868649826347694,0.7214106786005798,0.7502665190436053,0.7349163480225073,9898,25631,3401,31841
0.313,0.5545603457289234,0.9030134498609613,0.6871356393315197,0.71946860311295,0.7502665190436053,0.7349163480225073,9967,25562,3418,31824
0.314,0.5549272175096869,0.902162192838091,0.6871703985475923,0.7177235497762391,0.7502665190436053,0.7349163480225073,10029,25500,3448,31794
0.315,0.5553380409704258,0.901537937687986,0.6873039565621823,0.716034788482648,0.7502665190436053,0.7349163480225073,10089,25440,3470,31772
0.316,0.555752057433024,0.9006015549628285,0.6873484060984062,0.7140927129950182,0.7502665190436053,0.7349163480225073,10158,25371,3503,31739
0.317,0.5560932842363668,0.8998921741104364,0.687402462285417,0.7125446818092263,0.7502665190436053,0.7349163480225073,10213,25316,3528,31714
0.318,0.556613719426483,0.8988706656829919,0.6875013564251146,0.7102367080413183,0.7502665190436053,0.7349163480225073,10295,25234,3564,31678
0.319,0.5569894366197183,0.8977072810850689,0.6874470350492166,0.7082383405105688,0.7502665190436053,0.7349163480225073,10366,25163,3605,31637
0.32,0.5575250895109088,0.8969411497644856,0.6876298415253591,0.7060992428720201,0.7502665190436053,0.7349163480225073,10442,25087,3632,31610
0.321,0.5581202170339866,0.8960615175075194,0.6878233122420309,0.7037068310394325,0.7502665190436053,0.7349163480225073,10527,25002,3663,31579
0.322,0.5586735597181403,0.8953805118892231,0.6880423880336662,0.7015958794224436,0.7502665190436053,0.7349163480225073,10602,24927,3687,31555
0.323,0.5591849763260095,0.8947562567391181,0.6882455010749403,0.6996538039348138,0.7502665190436053,0.7349163480225073,10671,24858,3709,31533
0.324,0.5596639849397056,0.8941887520572045,0.6884400703448428,0.6978524585549832,0.7502665190436053,0.7349163480225073,10735,24794,3729,31513
0.325,0.5603081686030995,0.8935644969070995,0.6887418666958282,0.6955444847870753,0.7502665190436053,0.7349163480225073,10817,24712,3751,31491
0.326,0.5606843699875245,0.8926848646501334,0.6887643401348629,0.6937994314503645,0.7502665190436053,0.7349163480225073,10879,24650,3782,31460
0.327,0.5612146529562982,0.8920322342659327,0.688969734160293,0.6918010639196149,0.7502665190436053,0.7349163480225073,10950,24579,3805,31437
0.328,0.5616484891829072,0.8913512286476364,0.6890931426315098,0.6900560105829041,0.7502665190436053,0.7349163480225073,11012,24517,3829,31413
0.329,0.5623510438132784,0.8904715963906702,0.6893582435445429,0.687410284556278,0.7502665190436053,0.7349163480225073,11106,24423,3860,31382
0.33,0.5628488862563495,0.8897905907723739,0.6895277884668243,0.685496355090208,0.7502665190436053,0.7349163480225073,11174,24355,3884,31358
0.331,0.5634800748093799,0.8891095851540776,0.6897963676389653,0.68321652734386,0.7502665190436053,0.7349163480225073,11255,24274,3908,31334
0.332,0.5639626006593526,0.8882867033653028,0.6899097530605725,0.6812463058346703,0.7502665190436053,0.7349163480225073,11325,24204,3937,31305
0.333,0.56458337093252,0.8876624482151978,0.6901854364540932,0.6790509161530017,0.7502665190436053,0.7349163480225073,11403,24126,3959,31283
0.334,0.5649910525459574,0.8869246921287101,0.6902666593054712,0.6773621548594106,0.7502665190436053,0.7349163480225073,11463,24066,3985,31257
0.335,0.5655197392249185,0.8861018103399353,0.6904114434790298,0.6752793492639816,0.7502665190436053,0.7349163480225073,11537,23992,4014,31228
0.336,0.5660432124521525,0.8853640542534476,0.690577103967244,0.673280981733232,0.7502665190436053,0.7349163480225073,11608,23921,4040,31202
0.337,0.5664916329015026,0.8846830486351512,0.6907032643250368,0.6715359283965211,0.7502665190436053,0.7349163480225073,11670,23859,4064,31178
0.338,0.5672196223391663,0.8838885420804722,0.691001452988609,0.6689464944130147,0.7502665190436053,0.7349163480225073,11762,23767,4092,31150
0.339,0.5677332263125251,0.8830940355257931,0.6911392405063291,0.6669481268822652,0.7502665190436053,0.7349163480225073,11833,23696,4120,31122
0.34,0.5681909566107395,0.8821292775665399,0.6911823558184,0.6649779053730756,0.7502665190436053,0.7349163480225073,11903,23626,4154,31088
0.341,0.5686723169012795,0.8815050224164349,0.6913464855181315,0.6632047060148049,0.7502665190436053,0.7349163480225073,11966,23563,4176,31066
0.342,0.569141620670053,0.8806821406276601,0.6914397103870787,0.6613189225702947,0.7502665190436053,0.7349163480225073,12033,23496,4205,31037
0.343,0.569693963775304,0.8800011350093638,0.6916369313113292,0.6593205550395451,0.7502665190436053,0.7349163480225073,12104,23425,4229,31013
0.34400000000000003,0.5702219277906592,0.8792633789228761,0.6917976424361494,0.6573503335303554,0.7502665190436053,0.7349163480225073,12174,23355,4255,30987
0.34500000000000003,0.5708253429709397,0.8784121219000057,0.6919775577262668,0.6550986518055673,0.7502665190436053,0.7349163480225073,12254,23275,4285,30957
0.34600000000000003,0.5712913356733789,0.8774757391748482,0.6920288233451193,0.6531565763179374,0.7502665190436053,0.7349163480225073,12323,23206,4318,30924
0.34700000000000003,0.5717246484085863,0.8766812326201692,0.6920991913263592,0.6514115229812266,0.7502665190436053,0.7349163480225073,12385,23144,4346,30896
0.34800000000000003,0.5724590650323585,0.875971851767777,0.6924155255750317,0.6489346730839596,0.7502665190436053,0.7349163480225073,12473,23056,4371,30871
0.34900000000000003,0.5731272294887039,0.8753192213835764,0.6926997956571531,0.6466829913591714,0.7502665190436053,0.7349163480225073,12553,22976,4394,30848
0.35000000000000003,0.573681075244797,0.8744395891266102,0.692828237410072,0.6445720397421825,0.7502665190436053,0.7349163480225073,12628,22901,4425,30817
0.35100000000000003,0.574223996418445,0.8734748311673571,0.6929206527855938,0.6424329421036337,0.7502665190436053,0.7349163480225073,12704,22825,4459,30783
0.352,0.5746915887850468,0.8724249475058169,0.6929300669356112,0.6404345745728841,0.7502665190436053,0.7349163480225073,12775,22754,4496,30746
0.353,0.5753545268915906,0.8714885647806594,0.6931157825846562,0.6380140167187368,0.7502665190436053,0.7349163480225073,12861,22668,4529,30713
0.354,0.5758696427565752,0.8704386811191193,0.6931567827727627,0.6359030651017479,0.7502665190436053,0.7349163480225073,12936,22593,4566,30676
0.355,0.5762922278233391,0.8693604222234833,0.6931203764450375,0.6340172816572377,0.7502665190436053,0.7349163480225073,13003,22526,4604,30638
0.356,0.5770528896012067,0.8683956642642302,0.6933629371183887,0.6313434096090518,0.7502665190436053,0.7349163480225073,13098,22431,4638,30604
0.357,0.5775523312929797,0.8674592815390727,0.6934243654592057,0.6293731880998621,0.7502665190436053,0.7349163480225073,13168,22361,4671,30571
0.358,0.5780696939297003,0.8665796492821066,0.6935156063719868,0.6274029665906724,0.7502665190436053,0.7349163480225073,13238,22291,4702,30540
0.359,0.578766668563516,0.8657851427274275,0.6937620081627084,0.6250387007796449,0.7502665190436053,0.7349163480225073,13322,22207,4730,30512
0.36,0.5793145398901287,0.8647636342999829,0.6938269075345195,0.622899603141096,0.7502665190436053,0.7349163480225073,13398,22131,4766,30476
0.361,0.5799420819996952,0.8637421258725384,0.6939473384247122,0.6205634833516283,0.7502665190436053,0.7349163480225073,13481,22048,4802,30440
0.362,0.5804998186296034,0.8627773679132853,0.694034535100033,0.6184525317346393,0.7502665190436053,0.7349163480225073,13556,21973,4836,30406
0.363,0.5813570676619773,0.8618409851881278,0.6943431595551339,0.6156097835570942,0.7502665190436053,0.7349163480225073,13657,21872,4869,30373
0.364,0.582017080894348,0.8605073491856308,0.6943798871169016,0.6129922035520279,0.7502665190436053,0.7349163480225073,13750,21779,4916,30326
0.365,0.5828235022509524,0.859599341694569,0.6946571887181839,0.610318331503842,0.7502665190436053,0.7349163480225073,13845,21684,4948,30294
0.366,0.5832064012339728,0.8582940809261677,0.694502164005189,0.6084325480593318,0.7502665190436053,0.7349163480225073,13912,21617,4994,30248
0.367,0.5838342449602815,0.8571306963282447,0.6945654798174314,0.6060401362267444,0.7502665190436053,0.7349163480225073,13997,21532,5035,30207
0.368,0.5844711715375825,0.8563078145394699,0.6947453237410073,0.6038728925666357,0.7502665190436053,0.7349163480225073,14074,21455,5064,30178
0.369,0.5850632075654892,0.8549174280687816,0.6947048040673746,0.6014241886909285,0.7502665190436053,0.7349163480225073,14161,21368,5113,30129
0.37,0.5858717669055781,0.8535554168321888,0.6948236435451458,0.598468856427144,0.7502665190436053,0.7349163480225073,14266,21263,5161,30081
0.371,0.5863657660471654,0.8522785312978832,0.6947470682117827,0.596357904810155,0.7502665190436053,0.7349163480225073,14341,21188,5206,30036
0.372,0.586959073479928,0.8513421485727257,0.694851664003335,0.5942469531931661,0.7502665190436053,0.7349163480225073,14416,21113,5239,30003
0.373,0.5870871460550603,0.8483627489926792,0.6939467087549902,0.5918545413605787,0.7502665190436053,0.7349163480225073,14501,21028,5344,29898
0.374,0.5874675171273328,0.8467453606492253,0.6936702387317232,0.5897998817867095,0.7502665190436053,0.7349163480225073,14574,20955,5401,29841
0.375,0.5874157658636839,0.8434538334941263,0.6925272293086376,0.5876326381266008,0.7502665190436053,0.7349163480225073,14651,20878,5517,29725
0.376,0.5881758563984705,0.8423755745984904,0.6926908942425479,0.5850432041430944,0.7502665190436053,0.7349163480225073,14743,20786,5555,29687
0.377,0.5881382545266631,0.8396515521253051,0.6917421541698324,0.5832418587632638,0.7502665190436053,0.7349163480225073,14807,20722,5651,29591
0.378,0.5886887923821666,0.8385165427614778,0.6917368913857678,0.5811309071462749,0.7502665190436053,0.7349163480225073,14882,20647,5691,29551
0.379,0.5888662511984659,0.8365302763747801,0.6911823318406676,0.5793295617664443,0.7502665190436053,0.7349163480225073,14946,20583,5761,29481
0.38,0.5893705284675044,0.834487259519891,0.6908305046922165,0.5767119817613781,0.7502665190436053,0.7349163480225073,15039,20490,5833,29409
0.381,0.5900888227965114,0.8332103739855854,0.690885134817185,0.5741225477778716,0.7502665190436053,0.7349163480225073,15131,20398,5878,29364
0.382,0.5910537981059842,0.8323591169627149,0.6912527099632387,0.5712516535787666,0.7502665190436053,0.7349163480225073,15233,20296,5908,29334
0.383,0.5915014851185064,0.8306566029169741,0.6909704601512988,0.5690281178755383,0.7502665190436053,0.7349163480225073,15312,20217,5968,29274
0.384,0.5925280249741541,0.8294080926167641,0.6912371560663568,0.5657631793745954,0.7502665190436053,0.7349163480225073,15428,20101,6012,29230
0.385,0.5929707521457918,0.8272515748254923,0.6907876030707989,0.5632581834557685,0.7502665190436053,0.7349163480225073,15517,20012,6088,29154
0.386,0.5938124566627239,0.8262016911639521,0.690991504105558,0.5605843114075826,0.7502665190436053,0.7349163480225073,15612,19917,6125,29117
0.387,0.5943498436190437,0.8250099313319335,0.6909376076805172,0.5585296518337133,0.7502665190436053,0.7349163480225073,15685,19844,6167,29075
0.388,0.5951253510444212,0.8237897962658192,0.6910324308241594,0.555912071828647,0.7502665190436053,0.7349163480225073,15778,19751,6210,29032
0.389,0.5959830606035688,0.8226264116678963,0.6911999618529909,0.5531537617157815,0.7502665190436053,0.7349163480225073,15876,19653,6251,28991
0.39,0.5965624549182862,0.8213779013676863,0.6911478541156808,0.5509865180556728,0.7502665190436053,0.7349163480225073,15953,19576,6295,28947
0.391,0.5976341150680399,0.819987514896998,0.6913727929566008,0.5476089954684905,0.7502665190436053,0.7349163480225073,16073,19456,6344,28898
0.392,0.59830796665699,0.818739004596788,0.691378731969138,0.545244729657463,0.7502665190436053,0.7349163480225073,16157,19372,6388,28854
0.393,0.5987901968528488,0.8173769933601952,0.6912140517582694,0.5432463621267134,0.7502665190436053,0.7349163480225073,16228,19301,6436,28806
0.394,0.5992164381277872,0.8159014811872198,0.690969385303023,0.5413042866390836,0.7502665190436053,0.7349163480225073,16297,19232,6488,28754
0.395,0.5997743795437454,0.8146529708870098,0.6908915894597522,0.5392214810436545,0.7502665190436053,0.7349163480225073,16371,19158,6532,28710
0.396,0.6006494186655494,0.8135747119913739,0.6910830712125047,0.5365476089954685,0.7502665190436053,0.7349163480225073,16466,19063,6570,28672
0.397,0.6012765868100027,0.8125815787980251,0.6911390266565302,0.5344929494215993,0.7502665190436053,0.7349163480225073,16539,18990,6605,28637
0.398,0.6019568648079958,0.8117586970092503,0.6912900068868028,0.53243828984773,0.7502665190436053,0.7349163480225073,16612,18917,6634,28608
0.399,0.6027388588791357,0.810538561943136,0.6913619091415156,0.5299051479073433,0.7502665190436053,0.7349163480225073,16702,18827,6677,28565
0.4,0.6032867325141177,0.8093751773452131,0.6912981835367109,0.5279349263981536,0.7502665190436053,0.7349163480225073,16772,18757,6718,28524
0.401,0.6031702186430954,0.8054877702741048,0.6898001336492315,0.5256550986518056,0.7502665190436053,0.7349163480225073,16853,18676,6855,28387
0.402,0.6039002557544757,0.8040122581011293,0.689734913950488,0.5230938106898589,0.7502665190436053,0.7349163480225073,16944,18585,6907,28335
0.403,0.6042512283700064,0.8025934963963453,0.689440842392629,0.5214050493962679,0.7502665190436053,0.7349163480225073,17004,18525,6957,28285
